Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Quadrat number,Hard coral (% cover),Soft coral (% cover),Macroalgae (% cover),Observation notes,Number of quadrats,Average Hard Coral (% cover),Average Soft Coral (% cover),Average Macroalgae (% cover)
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,25,55,0,0,,30,26.4,38.2,2.3
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,26,50,0,0,,30,26.4,38.2,2.3
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,27,30,60,0,,30,26.4,38.2,2.3
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,28,50,5,0,,30,26.4,38.2,2.3
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,29,45,0,0,,30,26.4,38.2,2.3
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,30,25,35,0,,30,26.4,38.2,2.3
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,1,50,50,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,2,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,3,75,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,4,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,5,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,6,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,7,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,8,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,9,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,10,95,5,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,11,75,20,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,12,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,13,80,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,14,35,50,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,15,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,16,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,17,60,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,18,75,10,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,19,90,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,20,100,0,0,,20,86.8,6.8,0.0
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,1,60,5,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,2,25,5,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,3,25,5,10,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,4,40,20,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,5,45,5,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,6,50,0,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,7,40,5,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,8,45,5,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,9,30,10,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,10,20,60,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,11,35,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,12,15,15,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,13,15,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,14,20,5,5,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,15,15,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,16,45,5,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,17,20,20,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,18,40,5,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,19,5,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,20,45,5,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,21,5,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,22,25,10,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,23,15,10,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,24,15,10,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,25,5,10,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,26,40,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,27,5,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,28,15,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,29,20,0,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,30,35,25,0,,30,27.2,8.0,1.5
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,1,65,5,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,2,85,0,10,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,3,75,5,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,4,35,15,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,5,20,40,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,6,70,5,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,7,40,10,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,8,65,15,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,9,35,40,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,10,35,15,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,11,75,0,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,12,30,10,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,13,65,20,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,14,40,45,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,15,85,5,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,16,85,0,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,17,35,5,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,18,60,30,5,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,19,50,25,0,,19,55.3,15.3,2.6
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,1,5,0,65,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,2,55,0,25,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,3,30,0,5,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,4,75,0,25,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,5,50,0,50,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,6,35,0,50,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,7,35,0,45,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,8,35,0,35,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,9,45,0,20,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,10,10,0,20,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,11,15,50,10,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,12,20,0,0,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,13,0,0,0,,16,30.9,3.8,24.4
