Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Benthic attribute,Growth form,Normal count,Pale count,0-20% bleached count,20-50% bleached count,50-80% bleached count,80-100% bleached count,Recently dead count,Observation notes
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Leptastrea,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Echinophyllia,,1,1,1,1,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Psammocora,,0,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Echinopora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Leptoria,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Goniopora,,3,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Porites,Branching,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Porites,Massive,27,1,2,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Acropora,,86,4,0,3,2,4,4,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Pachyseris,,3,1,2,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Montastrea,,3,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Astreopora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Diploastrea,,20,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Montipora,,55,7,0,0,0,0,1,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Acanthastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Favia,,12,0,0,1,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Galaxea,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dragon Tail,-17.26207,178.14215000000002,exposed,1.50,patch,pinnacle,2019-05-18,09:05:00,falling,5-10m - fair,moderate,13.0,Open,,,,,,Open Access,"Emily Darling,Stacy Jupiter",,long: E 178.14215,Water temp 27C,,Goniastrea,,10,2,0,3,1,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Acropora,,53,4,6,0,4,1,2,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Pocillopora,,12,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Porites,Massive,20,3,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Montipora,,48,4,0,1,0,4,1,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Platygyra,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Millepora,,8,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Goniastrea,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Montastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Favites,,12,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Galaxea,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Lobophyllia,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Pavona,,17,0,0,2,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Merulina,,8,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Diploastrea,,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Fungia,,4,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Cyphastrea,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Leptoseris,,1,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Oxypora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Acanthastrea,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Favia,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Psammocora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Turbinaria-coral,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Podabacia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Pachyseris,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Echinophyllia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Dreammaker,-17.25779,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,11:00:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN4 in GPS
Long: E 178.14467",Stacy observer,,Leptastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Acropora,,166,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Porites,Massive,7,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Porites,Encrusting,15,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Symphyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Montipora,,25,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Pocillopora,,48,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Psammocora,,3,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Goniastrea,,11,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Diploastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Pavona,,12,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Hydnophora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Galaxea,,17,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Favia,,2,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Favites,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Leptastrea,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Cyphastrea,,7,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Leptoria,,7,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Echinophyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Echinopora,,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Lobophyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Merulina,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Millepora,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Montastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Isopora,,11,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Turbinaria-coral,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Platygyra,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Fish Market,-17.82206,178.78046000000006,exposed,1.00,patch,fore reef,2019-06-02,09:40:00,falling,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu since 2017,,,Fungia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Acropora,,72,9,0,4,1,7,4,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Pocillopora,,31,0,1,0,0,0,2,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Millepora,,21,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Porites,Massive,25,2,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Platygyra,,3,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Pavona,,11,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Montipora,,36,1,0,0,0,1,1,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Favites,,24,4,0,1,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Goniastrea,,6,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Lobophyllia,,7,2,0,0,0,0,0,
